label,value
P,19.471582608182352
Q,50.25292977912872
R,53.77047226424198
S,85.7261280103299
T,24.820016843422223
P,26.637147654752365
Q,38.80874084258091
R,71.57506609389095
S,59.84730027713682
T,22.229157717343863
P,14.155773564021422
Q,70.60240077765219
R,13.683130239058235
S,16.566865489880094
T,54.73825914855789
P,60.028214715350906
Q,29.52222039209349
R,92.4306954574197
S,61.61532575956335
T,67.09049577784013
P,39.6650879353534
Q,69.92906824725925
R,86.3998095089756
S,22.229028248580402
T,95.72668787170056
P,89.55677040797381
Q,51.20647177034299
R,82.6251958593564
S,66.58636577318205
T,85.81597204257103
P,28.156961837603912
Q,25.426113981689596
R,38.546381732859494
S,49.56302414509752
T,74.97042682018717
P,66.65420065780955
Q,86.74659984166694
R,42.9886184675773
S,89.60894414180189
T,14.104463809910996
P,98.68027685422183
Q,59.18230142260849
R,97.80824984908121
S,53.3477692908687
T,72.90047554549149
P,46.51612087469146
Q,67.7498462075837
R,66.81608118049513
S,57.438993364267304
T,83.14966188081367
P,43.83806812268948
Q,39.18785354946204
R,18.255238935355386
S,67.114472346372
T,71.88710244294417
P,19.745181429364024
Q,86.91415970151957
R,12.084436746600339
S,39.36112644951245
T,22.368677307202713
P,45.06688293318722
Q,50.26097584634584
R,98.15008971241322
S,44.7035230622986
T,63.38931550491887
P,68.54482319435795
Q,71.43102631432177
R,48.67462129196528
S,55.297766574165315
T,39.59778414929147
P,15.782370024011561
Q,43.01698445198272
R,92.32447225745251
S,80.08625067504778
T,83.95462039818179
P,24.564323533282142
Q,37.95956412343214
R,68.12131663691666
S,10.711186723574373
T,23.634266276781855
P,81.26107312031651
Q,99.69848635172278
R,98.13198759389368
S,19.729100003258143
T,31.050264986650806
P,89.52502793161312
Q,98.05794597299546
R,65.80944156737253
S,86.95056705486881
T,40.64027744160127
P,15.453396629989694
Q,54.22332814415109
R,29.8750811380728
S,81.71219896062327
T,97.65405653926904
P,45.40663529775687
Q,49.28138680257927
R,81.68879041522034
S,83.03982916782061
T,64.66316011099448
P,43.95520112565334
Q,92.19651270473537
R,30.875713190495105
S,45.011080285212635
T,44.64603158896653
P,77.26800518513733
Q,94.75798046770953
R,81.75545843724541
S,11.387834240871907
T,57.970292330366085
P,66.85399155147695
Q,14.048655971707024
R,93.04462955364646
S,57.203441303513955
T,68.64786954268801
P,84.21574360843697
Q,94.91052898053701
R,80.18965169361175
S,38.4688381839833
T,39.08000661331204
P,11.082356811944106
Q,77.28338363406812
R,95.82796778573045
S,56.894468474719496
T,71.1935630280255
P,78.70075798965523
Q,91.34234181463542
R,86.26124269551364
S,32.843228049413455
T,12.177634210985781
P,57.44016437146176
Q,54.70308778104636
R,92.09027482214483
S,26.362309823337572
T,12.379333405841043
P,50.51217249467488
Q,94.30483240964861
R,11.751454505839526
S,91.5868551281311
T,18.49974983503014
P,84.10051818967796
Q,59.74183082289423
R,57.06528347207894
S,43.25137955346306
T,49.40851461684968
P,19.011192673199275
Q,34.74958458608279
R,42.46976939752319
S,47.34458154656797
T,61.42326101878867
P,10.171764508929485
Q,15.168217857907148
R,37.142366277561536
S,83.74528413902223
T,20.486561072921084
P,77.2897549305944
Q,60.54655285623668
R,28.699206702524684
S,39.622983575646536
T,81.83854958681847
P,94.90573735507974
Q,21.57813459554546
R,59.10191157007488
S,57.48393534097599
T,66.19596250400272
P,39.13379921849561
Q,15.559460957658182
R,68.56195967075178
S,85.92541660741452
T,98.65381571472732
P,55.08379360994808
Q,84.62350252973886
R,24.687412828941497
S,20.00725455981081
T,72.74650172139346
P,98.99720408078792
Q,38.69950186810438
R,98.2437207449981
S,67.93493041692287
T,83.70004343571732
P,86.63136973546732
Q,14.460834950244655
R,52.52293518968422
S,41.072485518335895
T,15.143619500240266
P,72.56581932067057
Q,68.22517308273942
R,56.01723893674044
S,10.024524595503605
T,35.23906579569051
P,24.268499649861663
Q,60.683143690444574
R,61.0368154253777
S,76.83928162310004
T,22.496107007220242
P,52.79623598936265
Q,84.62045226369926
R,29.66166971354115
S,40.16778941449925
T,19.036615418727973
P,39.86781475494903
Q,82.91460633341823
R,84.16117582694156
S,44.868493481545784
T,72.90171121582536
P,16.641734687878596
Q,61.33397420361719
R,15.943667209875734
S,77.38380766791022
T,34.66959745521369
P,55.313231140824385
Q,77.65946544180876
R,66.38605177618633
S,54.02348058082206
T,74.91865182624647
P,97.30709353191716
Q,48.61100511036448
R,89.63717110389598
