label,value
P,39.204435829521906
Q,52.94919361152869
R,74.18401839664554
S,33.98683275803651
T,36.72376200215241
P,41.13529231026754
Q,99.20973010989947
R,92.90516822737249
S,55.17464355098908
T,31.597314257868607
P,99.48517452248501
Q,77.73207522283852
R,89.93308344212647
S,79.35783600566826
T,55.095787673213074
P,47.35812052193087
Q,86.83654389413262
R,96.7186004385172
S,87.3164266810149
T,24.477760778647756
P,47.125315272250376
Q,53.70276677966142
R,37.58924906171287
S,16.388690954356132
T,26.023207568117186
P,10.62821340487307
Q,89.89149185830004
R,28.02894881113619
S,81.93786175355251
T,70.4797195625035
P,97.48413278678592
Q,87.20390275399238
R,22.894566656124823
S,97.2756472068927
T,62.541016200594335
P,85.62565530598383
Q,39.90820322520004
R,29.112300801954053
S,99.36502666445102
T,49.01210608082939
P,39.95173885390352
Q,44.25549293022641
R,19.636277374149078
S,12.261454896512113
T,76.61018409903465
P,28.343687918030483
Q,54.662422479615486
R,63.363472357517175
S,73.96501845908193
T,40.814912654807
P,26.62879766864021
Q,63.41180733307288
R,24.22772321902958
S,95.46714728968145
T,16.388342961895184
P,53.07903323817126
Q,32.9589452521648
R,22.435815134023
S,59.19663671472379
T,93.8473161513813
P,89.91878135200525
Q,93.04737055230103
R,64.14943530128484
S,59.17169094980357
T,54.23291838532278
P,90.52940320705734
Q,65.35522329392799
R,73.15164971684325
S,75.33232574345331
T,65.81589534935404
P,14.066445445183428
Q,82.61075210387256
R,50.936619465055365
S,62.481202361785535
T,88.48597482670185
P,55.093921352951526
Q,40.25537332264392
R,84.71093981175308
S,14.64676961261311
T,54.194740655341114
P,22.018177414800807
Q,57.82833242845452
R,86.09146741234036
S,88.76347716386131
T,65.36215087709925
P,72.01521802220898
Q,65.63840501638506
R,15.605750731858137
S,41.194504786254086
T,13.90463496515785
P,67.29594798059276
Q,38.96707391612749
R,88.13725983604834
S,11.495635742408428
T,30.252315269090055
P,49.520026991728216
Q,82.82990632374363
R,55.74648064035794
S,20.293280556817354
T,10.284068236959564
P,94.52657550502606
Q,17.880470439982396
R,64.70456553428531
S,43.84972050631267
T,72.73612343423639
P,33.44322868974907
Q,27.682838656017335
R,45.08937699523437
S,78.37311406945017
T,85.97020437609936
P,51.45118125705524
Q,52.44727256882827
R,93.6281605518044
S,59.47017931962994
T,79.99833673217822
P,79.80754722931539
Q,72.75196255661504
R,79.49259371731135
S,33.21219947041281
T,31.338868005733392
P,44.49963490964658
Q,88.70899030928496
R,60.57560154822157
S,67.26772223884245
T,98.20665776950966
P,68.25497702063066
Q,65.10527882193043
R,99.91577546518911
S,91.0072624242454
T,32.98647631011005
P,28.82319357369982
Q,62.285107960813875
R,68.47340672680669
S,82.94462160854589
T,18.167116651035517
P,45.05873826568787
Q,28.771470899609845
R,93.05384162984633
S,34.158712269701226
T,28.623270056774683
P,53.91087794420259
Q,14.877938430213163
R,44.93276659263551
S,60.603153770271334
T,85.19474195877265
P,88.54214540267752
Q,69.29468672390976
R,21.11140971848156
S,46.76469443910222
T,29.340963474551593
P,72.14969198202849
Q,66.38097660464956
R,44.868084570371614
S,64.16086224671656
T,61.73075603410299
P,26.164494453595037
Q,68.78850085196973
R,59.60538384073434
S,78.24140207515221
T,75.09579775387999
P,83.5739538242718
Q,48.47296310276529
R,10.636249792551864
S,40.95059924839563
T,51.22095236082749
P,55.89585009794514
Q,82.66212618454362
R,79.85668141496043
S,28.81271491374976
T,13.474394821283255
P,30.480667016058963
Q,18.40455601306416
R,16.974943359882804
S,11.824830145909903
T,38.8993974164301
P,20.427629290134995
Q,66.7500334955559
R,55.6759457748761
