label,value
P,11.633358373079618
Q,92.83277659088999
R,25.89945782440351
S,43.19705358215115
T,61.04422909507277
P,91.51038528513783
Q,53.06034878956718
R,32.430403571014125
S,32.140456596303586
T,56.08834830284486
P,64.6304069980282
Q,78.18504354541103
R,92.34091878666149
S,89.45471528530335
T,35.872151368588675
P,87.2328018504297
Q,94.0855450919291
R,40.51617480314593
S,49.15950722873397
T,52.52675541837776
P,54.666772263490735
Q,18.96963129121281
R,36.794388726727945
S,43.114618902504326
T,73.60882866743452
P,92.27771195735848
Q,34.72751233945047
R,44.461213028524604
S,75.82577716130821
T,12.144086736742725
P,82.00617452075227
Q,33.11052246870535
R,62.16951881774478
S,70.23674835438716
T,60.86607630985461
P,25.519808035570193
Q,58.216583373270815
R,93.46005844184916
S,49.334790997466015
T,82.8819108357965
P,33.94652764189556
Q,19.487783086990593
R,47.71681017350886
S,38.62050670387427
T,93.7481155272364
P,93.14531781033904
Q,54.44774185683796
R,43.2981741522085
S,92.18535575680495
T,54.773481576191514
P,42.00966273862495
Q,90.67257084387354
R,95.07952186851064
S,36.27408279770279
T,97.25447621158287
P,95.16096212372693
Q,29.538117294998763
R,29.16289077587365
S,11.98996552192737
T,41.21305054194983
P,83.42911747053552
Q,90.25568024181739
R,13.863854524900647
S,45.9972919956958
T,78.17884741345361
P,90.53705777844446
Q,67.99233601207061
R,90.89268370663088
S,95.6705430985232
T,25.315981260486026
P,17.155561048841786
Q,25.588058319993465
R,27.36539827651765
S,28.583136410690443
T,51.54168734930976
P,90.01161347279198
Q,69.91752389342017
R,12.059287463638652
S,39.7140131705106
T,57.535756033830744
P,53.65390644292289
Q,33.835861563012855
R,78.01358105483735
S,55.37296609801699
T,43.17940623655199
P,84.2437016104949
Q,29.421505959302717
R,86.88518535534628
S,29.867856033506026
T,82.67569575833555
P,46.79359549380623
Q,13.497576160424948
R,50.0224529757712
S,59.7312450449471
T,86.58893313204788
P,48.09884636118844
Q,56.00121840063431
R,53.11037831859069
S,68.47298503809843
T,69.53254928327854
P,13.016165057748703
Q,51.770052591192716
R,54.8203440181084
S,30.044963598544143
T,45.477252935792436
P,22.90341549295181
Q,32.69031633794737
R,24.120544975368432
S,39.97286654610473
T,39.626316008566896
P,12.447276239657413
Q,21.88686013977869
R,89.34967545954133
S,80.53867627534291
T,86.72964706320985
P,58.018625871893256
Q,19.20635422950111
R,19.895286107665427
S,19.352752902367197
T,40.195748993438954
P,32.19263368548218
Q,91.41236276378658
R,14.820184978926548
S,13.719501816098278
T,10.79330457500182
P,50.72117125757042
Q,55.23617832648079
R,35.73832481900497
S,88.36227372711932
T,34.91895050177855
P,95.692687446941
Q,18.747483935724343
R,42.61497927175944
S,66.02946262502962
T,10.091877264339859
P,66.09933486471695
Q,72.96050311764071
R,60.32218598328221
S,73.34302249947021
T,40.05601716426596
P,58.55742351829189
Q,23.319249589789223
R,70.93391064687529
S,24.338524333112673
T,66.74312050670196
P,55.494337557066444
Q,83.62271021689624
R,88.1241110195289
S,54.87575460483387
T,52.34279420373005
P,55.789213921090635
Q,84.9651749846378
R,18.82550971113917
S,15.023966546481594
T,22.500905306822812
P,13.053771956835492
Q,19.216325581165073
R,26.915783797853713
S,86.99318564779604
T,59.28532450401327
P,87.59290894713833
Q,11.37457566049651
R,74.78417108071856
S,60.86211734486581
T,81.1021667588521
P,49.267669147503426
Q,94.81211886677544
R,23.100033789900827
S,24.07405216322161
T,25.0920525638659
P,31.06394290436934
Q,70.23681414687485
R,38.146285277597464
S,24.692294556282793
T,90.12003398740454
P,31.73358055219311
Q,72.17318371445702
R,99.60196915214158
S,79.92676895961681
T,12.133473622795918
P,14.803679284047442
Q,13.277812178679916
R,59.99348237879314
S,76.82696388738066
T,27.433303436283538
P,28.048785206365228
Q,69.0374703200282
R,41.20940445312952
S,55.71931802871445
T,84.11652860987265
P,41.80790287161843
Q,86.53832011224227
R,27.154580039948772
S,66.52368596193939
T,93.36952387540249
P,87.63348034995488
Q,23.33598372922309
R,61.714487297244865
S,19.877580107578083
T,50.202179325357584
P,41.900006518746565
Q,60.0906661537717
R,73.21885722190869
S,85.45733999069452
T,31.37465659752144
P,71.69314105217225
Q,86.75404673391944
R,49.921852920460566
S,20.630002730107165
T,52.433092762790686
P,14.175339577562202
Q,47.17313574654008
R,41.52222473290266
S,20.437206539522087
T,88.04425467795868
P,29.61379922406192
Q,16.43392819015044
R,20.898416702700867
S,28.26896507519711
T,19.338792837879833
P,73.63909934517108
Q,55.099653201291076
R,98.74187056249264
S,84.70524502072503
T,82.64038934810971
P,68.64163773284392
Q,49.95788137072816
R,23.942671122919208
S,64.65341657166782
T,48.239194279382346
P,78.5459588573393
Q,44.97525616500617
R,20.662460603700303
S,21.752735727198186
T,39.328228459697726
P,51.900818944665836
Q,66.96441250147642
R,92.76999047362463
S,99.60243541063606
T,69.91643485759982
P,38.84242502023409
Q,27.318663893224
R,16.096126349799633
S,63.02223563417102
T,77.6784089124859
P,68.69983289369667
Q,75.25731391992414
R,84.09608748736855
S,38.58517165088037
T,13.690961719482504
P,45.41394687410626
Q,85.06947932005197
R,96.68401775986494
S,70.16553958872339
T,39.63114864223709
P,60.46225482085766
Q,57.81331980551083
R,70.03095563282889
S,14.59770253929285
T,23.864339493484643
P,67.89302789514278
Q,80.69915530268409
R,57.20940699911847
S,74.74186846765984
T,63.56452012789259
P,66.86927438351739
Q,64.9394288184036
R,16.284067167884146
S,51.46282983464679
T,55.005643088835384
P,76.92113358370852
Q,48.25851358675441
R,76.36909713444815
S,67.77716408244251
T,61.25403683340016
P,40.50220528040805
Q,78.2440160743235
R,99.5536561862648
S,44.17335711265019
T,80.68865793924486
P,97.78896807256186
Q,29.320809241491617
R,24.935811356198087
S,87.84256439038425
T,98.72073498472746
P,81.95054641439926
Q,43.92744304163867
R,87.84538280399791
S,27.674349193947158
T,67.90185009799525
P,96.93294213190275
Q,38.31418167618108
R,76.44708686058304
S,13.146837723999706
T,82.97582182091186
P,48.476671853719544
Q,85.27711310873629
R,89.920723001035
S,11.571711252672918
T,12.590285635116121
P,70.75243214507768
Q,57.519245828524724
R,89.29140283968954
S,74.79168265835733
T,68.99072312733418
P,16.128899542054082
Q,32.023977573278714
R,48.03699862707073
S,89.52627073691876
T,66.6076910294889
P,71.9916923768652
Q,26.702449200572435
R,27.868390902444503
S,47.259695187109315
T,19.66310523893958
P,62.03109640093413
Q,21.67725704717001
R,12.72019003183636
S,74.84895455568032
T,95.16866941218251
P,77.9291524160845
Q,34.86545833987404
R,68.97130676403393
S,80.311448377275
T,14.312877243235704
P,24.690107503841062
Q,93.58534487084549
R,41.36687363535408
S,91.18638061616417
T,48.334826314915375
P,73.62374515672307
Q,80.66986572812952
R,10.696926548841555
