label,value
P,20.774154721575073
Q,71.8362525114637
R,25.223601404357503
S,69.37129746134768
T,95.28118851714062
P,48.25914067661445
Q,18.75550240843108
R,75.24992307067909
S,18.35410861227144
T,63.80372018958988
P,93.67504047081678
Q,13.870025643945601
R,36.14942388561278
S,73.2045139535802
T,71.34817119177205
P,47.77824297945629
Q,36.30269863079401
R,39.563204869164714
S,81.8965435297458
T,84.98400614136955
P,76.18812930612832
Q,33.520114092137085
R,75.76887987326423
S,78.9104775456561
T,48.340409401815606
P,79.37049767482391
Q,34.171524095996695
R,79.70341171761538
S,22.78324159364819
T,90.47617114344732
P,10.409448782888882
Q,30.705724618270448
R,22.725605581615515
S,43.113953849930276
T,21.36208199036652
P,83.12496419979719
Q,47.850906994749856
R,18.43943565096812
S,78.61785281356163
T,90.19548269302034
P,55.47136517225199
Q,20.53849564262775
R,49.62865103526538
S,87.58514655383797
T,27.620772019660645
P,97.9228312182145
Q,18.4560193036376
R,78.70648081656586
S,38.708860652307386
T,30.40076620675763
P,77.78860465037596
Q,45.98841941910546
R,56.2661934808202
S,66.61789170297624
T,99.67448107816156
P,12.343411241398517
Q,54.10734995289894
R,97.54335974011452
S,10.779366174498561
T,91.66696327133013
P,60.61752528361353
Q,80.54981292588211
R,86.19240030567909
S,91.43595249623266
T,97.28077787022374
P,47.97015109653605
Q,35.31246422393161
R,74.11242426237027
S,70.8289714105736
T,58.65060983315894
P,73.05271718433825
Q,55.309859891492565
R,95.21625724062878
S,26.57823355579188
T,12.426253420347942
P,57.564304050562924
Q,53.167048927530196
R,50.18364759759193
S,61.04163290761438
T,24.454768200181356
P,42.58539165713867
Q,57.41453029467711
R,33.67736852325487
S,81.74574027760832
T,76.65894525751068
P,60.55538875950309
Q,41.090676957604664
R,54.30050606485549
S,83.50880756755434
T,19.875173593669274
P,42.569738468407934
Q,92.5168436897536
R,86.9876799958748
S,16.259835378498522
T,43.421951153420146
P,44.33984459707803
Q,61.359828567243845
R,96.88696885712886
S,46.48967363792464
T,29.701081086424765
P,63.55696355943419
Q,61.933053165408964
R,60.221575927748844
S,98.87528529373395
T,43.10837427194992
P,92.03732241577362
Q,75.38270466428413
R,61.91189966174606
S,69.47548155136522
