label,value
P,46.18149672595932
Q,48.06280913974562
R,64.05521388421278
S,50.958693570116246
T,14.436264406869594
P,66.45212065377545
Q,58.43281483731425
R,44.9479915081341
S,24.791559075614
T,76.15708153603553
P,23.572041801486876
Q,80.11260585419943
R,72.41118769751398
S,52.02737130990121
T,51.311761340777466
P,83.61254917618758
Q,20.051890756678986
R,92.59702287100802
S,78.27228347981666
T,83.40601810727588
P,34.06134501437389
Q,39.65690562591752
R,44.491915651784446
S,49.80205726254024
T,90.97814781281949
P,12.52719962576013
Q,55.14146362546484
R,38.89175411427415
S,66.7351798631302
T,82.75872156112416
P,93.08441599533279
Q,73.30942686720564
R,14.118395746082225
S,86.83333477220324
T,53.837807595122094
P,44.257371269277186
Q,31.515909928254626
R,47.44025941839442
S,58.64376782133229
T,27.225941184021405
P,80.83225888206265
Q,74.90587983853844
R,78.0016794801937
S,40.29817513928607
T,27.187731848449758
P,72.27063978666143
Q,81.97096047448971
R,38.629993626070906
S,60.236656212075225
T,22.0683285819766
P,52.655743274036745
Q,49.68323483054984
R,34.64024651963976
S,44.42113257082012
T,58.68086234152392
P,89.87296319093703
Q,34.93817004353337
R,32.34609165521883
S,73.76591279970768
T,34.88658881413909
P,65.34624477358432
Q,15.030112897214035
R,39.875832771086955
S,80.48889830280058
T,32.59781239824383
P,92.38754009199612
Q,98.94682622310303
R,56.98752267751035
S,76.89122612748035
T,64.91682598940585
P,19.133703828519415
Q,74.79538976113032
R,23.52046136113512
S,50.25435501100199
T,89.92000650723415
P,13.919930552218755
Q,74.40191993952826
R,98.32816405646267
S,26.751938712741847
T,20.88712660194162
P,78.66842002386818
Q,35.25447717260088
R,95.49491969058454
S,29.321662304655757
T,56.193247188629016
P,18.79555207083753
Q,37.80000941662334
R,21.525550982719142
S,18.496304714128012
T,77.01481447613374
P,77.0530655829376
Q,91.53115063297905
R,10.97953367670206
S,12.901544204622976
T,31.98426253596999
P,77.04301833331964
Q,57.42058636157041
R,20.09378105098489
S,39.60799296346066
T,34.62027561000019
P,77.69183976320022
Q,85.65813266745597
R,56.56400562391809
S,42.68338639835396
T,69.59538384517548
P,38.240442368953545
Q,62.54992884963928
R,53.28460680374871
S,92.34126074351491
T,29.231152479099265
P,41.46483711238846
Q,26.029443128373828
R,21.18144998987116
S,35.27003191638164
T,86.19062037652071
P,28.069689494347106
Q,76.81560992903607
R,87.48399805886797
S,36.951421369600816
T,68.58271353916986
P,84.15887952721029
Q,52.82214803709769
R,81.16714048633041
S,76.590221297728
T,31.80660643982144
P,21.245868784327165
Q,18.37570134544534
R,57.93886081289169
S,50.55944730765483
T,84.0919900617371
P,15.277958574113693
Q,27.822464589293745
R,73.16095802446058
S,35.05638261003182
T,52.01472135814725
P,95.29877336771138
Q,21.657084422718704
R,97.93878530872752
S,55.152108203741754
T,77.30287488620354
P,11.635416216025984
Q,12.662603951707439
R,58.52127122281872
S,65.49328905709164
T,14.236797080514545
P,71.17922741936123
Q,89.48578859997008
R,96.4474021695184
S,67.91999791997796
T,46.57306943795004
P,76.20558276790048
Q,97.80739566874178
R,18.64901920489567
S,30.891181379035512
T,40.65059443532881
P,18.04816464096139
Q,89.64306857430917
R,17.245604231488326
S,87.70986813213013
T,90.68713584483673
P,35.87462568521545
Q,83.50671432172457
R,57.50447535186546
S,54.09717805356466
T,69.54255723192126
P,54.85577694954769
Q,16.297001988780895
R,84.78208281757409
S,28.66475844690144
T,95.85540636250313
P,25.082035820114587
Q,35.196079933911804
R,11.131705878276556
S,42.486798624659045
T,13.530589659707386
P,96.47908356072074
Q,86.41888393090107
R,87.28225125344561
S,39.32440680257896
T,89.88240085501921
P,26.938029416443733
Q,57.71944626859464
R,85.94964567082458
S,89.02222593557597
T,46.51752752189637
P,90.45310792953808
Q,53.02008325381553
R,63.583453669110945
S,17.08478810056824
T,82.77862433726754
P,76.46873254131803
Q,52.412850375731345
R,56.32046896394472
S,26.31263159932403
T,65.04580324823843
P,42.898184735284815
Q,54.590944804613194
R,32.768101677146596
S,36.92290124260842
T,18.579079477422802
P,34.66629598786074
Q,12.53881724803059
R,15.727739894423868
S,40.004335585032884
T,14.438285511693815
P,14.848287001071533
Q,22.161355614329977
R,92.9542599855675
S,97.83527532670085
T,81.64756565072379
P,35.88312872420157
Q,47.37872515716739
R,48.471167266149834
S,88.5919426235011
T,51.622348374242115
P,89.03105044255955
Q,16.37304094928065
R,63.87076860561135
S,49.66026370473749
T,12.023462102230354
P,19.916372439247837
Q,88.35817958414128
R,76.52901257398918
S,13.18479593805571
T,42.40838171556464
P,68.67008271551705
Q,87.9161373251251
R,88.15166193771239
S,83.23868152656887
T,51.18296909191528
P,76.14025560396894
Q,56.43162282936501
R,31.944766798868304
S,98.81191586410897
T,35.35035655401684
P,85.95517181708196
Q,77.57571672623627
R,35.250689310081654
S,70.14897864418289
T,57.14144214371074
P,46.40715591196884
Q,50.393893199229645
R,57.755449028122605
S,28.83354927002968
T,39.1695189852663
P,74.71081686025443
Q,66.35218757610446
R,95.68958661136435
S,20.031537270826227
T,81.11531061176505
P,53.573597262796966
Q,71.74276946029691
R,10.928280675215703
S,71.97877283799576
T,51.94905989890809
P,36.016569557044846
Q,92.01859018248108
R,73.82722732933135
S,35.151382498999965
T,27.03392474459959
P,27.476709206703553
Q,83.83562110608726
R,31.378313573440458
S,10.205981380422061
T,76.78781108485906
P,43.17817741356561
