label,value
P,11.317804805063878
Q,45.202599605235186
R,97.7026570488188
S,34.483236503801635
T,17.477820206231495
P,50.698044582478374
Q,51.053548142073716
R,61.12051378330247
S,85.63758755769568
T,77.58895573980931
P,82.73612313646336
Q,70.96393370612348
R,82.71459077750944
S,66.89358113851412
T,82.4573353542727
P,35.41421154842305
Q,28.438341641864657
R,38.26183444042903
S,22.80776633751866
T,24.670247831435976
P,66.04554952962363
Q,10.06857571093547
R,56.856460643157966
S,52.247372354007645
T,47.61271133917947
P,92.23098065395347
Q,15.010880343523617
R,68.67814855777819
S,17.37918995538586
T,71.05458687116536
P,16.823672901313973
Q,99.17219577282965
R,86.20890127903169
S,38.51749715688822
T,38.29542442100772
P,27.5706853366105
Q,21.909787941416333
R,23.6405668129558
S,69.36011334286331
T,71.42705634937056
P,30.117881500166177
Q,13.508132997121375
R,47.39619003313521
S,27.282989490787553
T,66.96604504996255
P,56.79855059591123
Q,14.082347677276102
R,52.03718241329772
S,18.048159454421114
T,80.35528292793394
P,90.96230398221812
Q,14.356690433859164
R,77.78044761481773
S,57.751013850935
T,30.991862592437993
P,98.49257502269606
Q,32.15079024915404
R,92.59609778316924
S,13.009366847895489
T,11.023376115719376
P,28.480052953096422
Q,14.929373861140652
R,92.55720656277227
S,32.51987517746852
T,89.74855177661101
P,14.770370104562922
Q,96.26240985681872
R,12.40718186670151
S,37.494596374787356
T,57.93593562979067
P,47.217454389787605
Q,26.005503415746855
R,91.02697231084517
S,69.9581450598679
T,55.09792105764305
P,65.32463144667743
Q,54.472387232828204
R,40.226311678487185
S,42.90047825702577
T,96.81581991818032
P,46.99843010308362
Q,12.428143667738455
R,99.82534602153304
S,92.00752136844505
T,88.1609740689347
P,49.762412016536764
Q,73.76427004727762
R,14.35449061574175
S,99.19978852281237
T,91.5682534271471
P,49.94081519441179
Q,45.51545411922668
R,28.66081346926625
S,65.13615282771771
T,10.455945134430202
P,66.55205394113955
Q,92.1444327928478
R,57.86791757800031
S,24.021776062483482
T,57.42416113636244
P,70.61169224993353
Q,54.59011104377989
R,77.00845330071166
S,22.15737320870112
T,61.58767685987246
P,46.09905958178097
Q,59.70693486051111
R,18.807502540486336
S,24.199595724372838
T,70.95580575510378
P,35.301394518959334
Q,48.01279290809267
R,86.90639237431014
S,14.544796308971065
T,22.978095720461635
P,40.68472066098019
Q,19.534983045781445
R,21.20463757487884
S,38.551789246651886
T,85.90370128761941
P,35.3359900108121
Q,23.882434551464797
R,61.56726172555558
S,54.108918581499694
T,56.35544729129531
P,67.05916063624196
Q,81.21979084777331
R,70.49422836276976
S,16.80805073219438
T,75.02735558645942
P,92.6793783779278
Q,65.09113758484258
R,26.917114459177032
S,49.4862714644219
T,95.52600807111878
P,47.70224705427156
Q,83.24309583139221
R,69.9235028327203
S,23.32166044250929
T,60.006980568720415
P,97.70512145222727
Q,42.347182030652576
R,26.5449700273803
S,18.692795917591223
T,68.6875985293671
P,90.43858672798291
Q,70.81065148520555
R,54.09555335018436
S,88.28564840093296
T,48.08792426324075
P,99.82273434775279
Q,63.44033635887907
R,45.815136275386685
S,63.81952011129593
T,19.204457373152927
P,33.00822533853883
Q,48.02810271296524
R,34.68666120041657
S,57.05195880477029
T,14.64784082660444
P,65.92845852465601
Q,59.563891525461955
R,97.82681872995666
S,22.598071372986098
T,55.64601078890836
P,90.74470998217478
Q,37.942824738670105
R,30.712439165397466
S,42.69438849536773
T,75.34865653361675
P,12.14644059681946
Q,81.49722610394858
R,13.10078190365341
S,24.21947889808721
T,29.46753067527335
P,41.93738303403755
Q,50.301919768943236
R,46.791829503215446
S,63.84025963544972
T,14.02190774840112
P,89.22060143209913
Q,50.09004880092319
R,86.00825873752659
S,96.74354862283705
T,25.70072949010345
P,77.32624753496754
Q,95.4366961268206
R,33.20547979176739
S,31.381790649039115
T,74.78011140921518
P,24.2616924598184
Q,51.51487863175465
R,33.75363330199958
S,34.97347411468423
T,28.89264078039126
P,91.64540590858034
Q,92.06753422365652
R,36.939199127939204
S,53.50034937717468
T,81.86279079490973
P,12.16396648370263
Q,79.20317484332712
R,18.375763207543756
S,82.52857868099207
T,78.7923029725326
P,63.682798352909465
Q,70.48694094495208
R,86.81702088607435
S,84.45275956927979
T,63.18535182494671
P,53.544068208726245
Q,56.36173377727336
R,54.48255900005086
S,70.13788433744458
T,66.94615686527833
P,66.28086863823674
Q,11.959393844791684
R,76.44821554111951
S,91.72174357659938
T,58.26886674395805
P,58.94964794449741
Q,17.201328037591015
R,37.77886312070144
S,93.49006745499209
T,57.7378473565817
P,49.98461378066649
Q,60.662283475179514
R,77.638384033788
S,12.920269941105843
T,12.59739012805292
P,13.665907997326865
Q,23.60470866513417
R,20.561088012334352
S,74.35610922384481
T,47.75546178384612
P,45.98233881777966
Q,80.37242254706794
R,99.44955364311714
S,81.09489031153817
T,44.450478114408035
P,33.704893686664434
Q,39.5825287910005
R,25.525511287955354
S,86.33094344923852
T,32.796468974961364
P,12.459150873761406
Q,50.945182441680224
R,45.693808778668995
S,73.57739688907103
T,96.94770577613589
P,20.229590050400596
Q,84.84114048489971
R,94.47021299935838
S,10.923840073647247
T,42.832425533995675
P,92.50126938964637
Q,33.81916506776269
R,17.315922041655625
S,26.90418112876251
T,23.89794760288987
P,59.430667247753284
Q,60.61414620681916
R,40.88938706539227
S,76.67417382852825
T,73.19732460082615
P,39.200172640996634
Q,70.70701586973158
R,84.14115584606822
S,93.80906162882965
T,85.55043351174139
P,96.66571848586835
Q,92.28137370726915
R,18.501754487535923
S,84.3178372429983
T,45.36112307804782
P,92.3249172582969
Q,99.93913754999701
R,19.344772542149375
S,28.49279265023587
T,58.78098313152144
P,72.29169730448378
Q,21.354763681305844
R,57.01176511055916
S,44.23934099083592
T,27.34919391738388
P,73.68410021496612
Q,10.87237056218861
R,11.742117014003318
S,57.74234732897522
T,86.7809267519714
P,63.780469411231344
Q,88.41523277118668
R,35.307116920090586
S,10.254624272230044
T,91.71603646342587
P,15.180079668391915
Q,68.02419853367924
R,14.633430217835363
S,57.34654947247197
T,92.92022101330642
P,95.58019892558357
Q,60.81181360136284
R,47.267829152100006
S,65.99661953731136
T,94.2775251671186
P,47.09135189436666
Q,58.043330359025006
R,86.14746137299365
S,81.41727237064627
T,12.807689985522492
P,47.8139072458641
Q,96.67294991110846
R,52.96989872558023
S,43.64212346977425
T,61.613787974131824
P,75.6048994524077
Q,15.347924822764558
R,92.30203556123624
S,45.15026673139613
T,95.93696010064494
P,73.96507861900848
Q,78.15949029000369
R,39.19526772856765
S,67.71564767781295
T,18.071852577003163
P,37.0754303187809
Q,32.418247559230934
R,88.72225619021968
S,96.54925941914664
T,42.04939205234977
P,60.238424052166046
Q,89.77704278176986
R,83.80153356267552
S,95.18515234931557
T,92.6961245374041
P,47.37536438038224
Q,33.476878871339494
R,26.645902165580992
S,41.2110499442835
T,87.34690013626104
P,33.197090498347336
Q,69.34979608380978
R,77.61410262037357
S,74.4204868097812
T,62.26095322804007
P,55.00352858148962
Q,56.44021862351703
R,87.67464434099354
S,93.05229764539746
T,27.31214697177303
P,89.81063993068818
Q,64.37944394216255
R,93.78041203668371
S,69.67806372918018
T,20.5063849759395
P,61.617754581689795
Q,69.49624905035667
R,78.33668489571042
S,30.388036248168298
T,61.194595711369736
P,43.41410885495767
Q,59.68423606128814
R,53.250736772849706
S,20.465501007251568
T,87.68745612351886
P,95.83924540542867
Q,45.43774059937547
R,17.33457792630361
S,28.331184886888973
T,63.2651687326254
P,38.26252405300295
Q,46.63743952670472
R,50.05659522213543
S,67.32441535272487
T,61.107829929674416
P,71.65654959241695
Q,39.51020909930886
R,31.870887383277747
S,71.2948532812769
T,58.14977443655308
P,96.19401308749742
Q,47.849935289224334
R,58.7050863406722
S,88.13926192021913
T,52.28106776395474
P,88.46264711178743
Q,42.688481063973924
R,46.21515506291289
S,69.50592710614617
T,99.08359082697875
P,96.0580894334517
Q,99.82446067229374
R,77.97002978052704
S,38.18435415119401
T,49.07803486147776
P,83.9497962291301
Q,39.94964457762009
R,80.60720335498505
S,61.86914287448647
T,71.41451068258823
P,57.51700197522727
Q,17.384964140985442
R,39.16542798945564
S,83.33881393026176
T,93.54291084658732
P,60.63280612681396
Q,38.076562635691594
R,44.134695686833915
S,17.51774841769808
T,45.928047837032324
P,71.2821183900396
Q,38.33539138044895
R,62.04803196294872
S,56.12173873897907
T,52.94233661237682
P,44.10084694932017
Q,82.73508398517072
R,14.154906255191547
S,77.74359178580742
T,84.51943346958771
P,11.527952407660239
Q,85.15132247735049
R,17.64174546888651
S,83.84533213924138
T,14.96039669115918
P,37.541721778241815
Q,70.64893085705508
R,83.93960900681704
S,13.508423455675025
T,70.61141044991248
P,75.17515615106807
Q,51.12097315621771
R,11.922972878950151
S,90.95600652515458
T,37.79418018033884
P,95.48175946826474
Q,47.63888809715019
R,45.09898167500676
S,75.91890717486504
T,13.478461186609564
P,90.30643379245068
Q,81.31666950510363
R,39.21245420598214
S,82.76398290284804
T,16.805758931919147
P,74.12398779865984
Q,65.6692640606954
R,14.037501524811669
S,42.78962216196884
T,36.33876498506965
P,60.67035219244485
Q,46.54640314940631
R,47.589677463629286
S,22.601033462043553
T,67.03840387466082
P,13.931725087835966
Q,54.20402676476877
R,70.99453021054357
S,36.16465858600011
T,95.37964480588278
P,80.02127045607823
Q,55.633719492330734
R,30.81245339600581
S,33.86520041380607
T,96.56239570569798
P,75.2527319285253
Q,72.27215748145417
R,64.8795320124979
S,84.42593119478185
T,84.00642956539409
P,39.77176016098511
Q,58.30734752067177
R,77.68163912614736
S,71.52064901103088
T,16.52980127048179
P,39.21076788767381
Q,56.19774625520474
R,59.64648823193075
S,44.13820471596749
T,45.010474241396544
P,48.43574594453645
Q,59.71418579487202
R,36.37510144365344
S,36.90293388622376
T,98.15447081229641
P,95.77930370160038
Q,13.758891979627988
R,46.4091342608902
S,92.39995824306799
T,31.929602637976647
P,97.55903978103784
Q,65.16139140293396
R,62.99770771587866
S,52.97962730257872
T,45.34373693845072
P,50.309560177330425
Q,42.920634873981186
R,85.70549128162908
S,47.9721287550828
T,74.99765500724915
