label,value
P,72.2068940598735
Q,13.324370672326317
R,48.098491072570845
S,27.615597105772768
T,97.91446457605358
P,33.722667827180814
Q,75.18012872489545
R,25.901527653867944
S,76.74921427674752
T,94.5137650349653
P,11.504535657128914
Q,44.99510359466942
R,34.66323041551679
S,33.533116563311424
T,86.46416572582942
P,28.99175665290044
Q,18.960029472035668
R,48.67858736350271
S,37.36376615137513
T,19.04084493667271
P,29.716000775546064
Q,69.03249550891172
R,78.3764991382491
S,79.76831186528727
T,33.28608977562395
P,88.83700334557969
Q,44.8517114126377
R,52.71372871476446
S,19.639879764495262
T,83.06167554412123
P,47.52840516412811
Q,96.22722855116416
R,84.97375769623122
S,97.82372695828855
T,36.39621240232807
P,77.19760095487597
Q,51.93477020928674
R,41.37220620456682
S,61.742961200098556
T,38.863859210978575
P,93.23115477946867
Q,56.9057256036456
R,81.06248117563774
S,70.10468326802979
T,16.608978772420556
P,65.66508526446103
Q,85.27268471162004
R,32.63334536525649
S,80.50444729541216
T,10.216393897249944
P,97.30616783242684
Q,87.84456366431252
R,14.507397131717362
S,35.330708600621804
T,11.727383536784794
P,19.574764978563945
Q,61.2216855331013
R,11.862644523598341
S,62.00958882094264
T,91.75265392035213
P,13.18104097741146
Q,92.12762910817536
R,11.819954380438434
S,17.406777760442008
T,46.45263050991658
P,90.1380916600432
Q,67.78572338656676
R,44.07329331899133
S,16.877080334193675
T,19.74078269622716
P,37.99560162846413
Q,75.14421408078886
R,65.64415923849039
S,44.73371583837799
T,85.95997379178776
P,91.25886089917998
Q,16.22814303539534
R,32.42991598432831
S,70.2132727029844
T,41.213625627523236
P,34.3920240970085
Q,68.31669039996412
R,66.06651683692249
S,72.28360710397396
T,88.61188317364994
P,50.91814007560382
Q,30.32253672129116
R,57.71985355699453
S,32.57450702909031
T,30.475075538579315
P,22.381192312909832
Q,44.535555674027165
R,60.87363058109565
S,32.80765259474822
T,19.72783675559264
P,42.70297464834175
Q,42.81636579818792
R,73.01184462649306
S,52.08159641026055
T,21.43309256427093
P,39.95141614310257
Q,61.90924374759407
R,33.5799818114729
S,73.76727905892383
T,53.69950298332255
P,16.141787704195902
Q,97.56246185837293
R,84.66686459560297
S,64.53616446165043
T,81.76847128085393
P,44.15119704301284
Q,61.51311071430075
R,28.864745150436626
S,84.57686655228872
T,21.553628678967282
P,10.969573690193274
Q,77.22509063004794
R,75.72354193758174
S,31.283886314646946
T,42.870478682774866
P,68.01049088448269
Q,65.12662396691714
R,29.18427510825065
S,95.41417575451302
T,57.98709930520056
P,92.29082035162789
Q,26.90895552822673
R,17.012752767050497
S,34.60326714179894
T,89.85225457207095
P,91.0363679664597
Q,89.31029293779649
R,83.99041675198941
S,65.3025570604759
T,24.045326435020428
P,74.33196338714674
Q,32.05533336095452
R,79.89959851376662
S,27.03361708186818
T,81.64281438156252
P,82.82181928722825
Q,99.75817026413867
R,77.68794148394515
S,68.97646778273011
T,89.16121917080476
P,10.43527614318702
Q,97.17735148567544
R,93.41820819630317
S,23.147204540925884
T,17.122666939506107
P,43.10900612860368
Q,61.907673567182286
R,71.159839262405
S,70.24312706993933
T,67.20749410843767
P,37.997154259572724
Q,54.804723807745496
R,14.74468202612648
S,68.628329540527
T,84.6242273243023
P,49.298673753640074
Q,81.21059614385432
