label,value
P,41.37879352308575
Q,90.05206342689992
R,67.14603938035992
S,40.4558530123532
T,62.91786564384524
P,96.96581752691584
Q,28.15045510384434
R,79.65229120995092
S,51.57823620957635
T,84.84985980997627
P,86.58977211162173
Q,90.93753840628736
R,61.16358024146974
S,30.195238153931054
T,22.511832909225607
P,64.14891488822968
Q,76.99517602234984
R,31.021284041690603
S,84.84748078692027
T,57.06069512600884
P,61.20010254820977
Q,87.94043602503801
R,62.90239459613091
S,17.524990152187513
T,91.18877028432212
P,59.11843933332692
Q,95.29682459434507
R,45.15336947499246
S,73.16977213003514
T,92.97775207223299
P,82.83106969048242
Q,51.14026205657262
R,14.930059678624485
S,85.71705913567445
T,35.81260765016369
P,18.050901642318898
Q,77.5154735240374
R,54.501016528343015
S,71.0675070964472
T,52.6110363224871
P,92.51222360258848
Q,69.41943134245167
R,44.50455621343781
S,51.33905489076084
T,79.99394531094873
P,84.58919899460984
Q,33.09892917634542
R,34.797004950284546
S,55.98465242620355
T,51.3902227480613
P,88.53030121581305
Q,19.816383158159766
R,11.352604875012972
S,91.80726919448605
T,91.66702219698387
P,98.13022148057533
Q,45.366109387972266
R,56.95876750083557
S,96.91058892088347
T,27.44850484051402
P,61.35410098608263
Q,12.632285244351106
R,63.93929592254673
S,32.68769461784618
T,86.83336487412524
P,39.5565941719165
Q,76.57203225602368
R,19.211801979395464
S,20.114421204462403
T,91.17800562478908
P,57.43762319658032
Q,78.0773743886332
R,65.89450763639506
S,34.3166392662944
T,43.20979768929193
P,44.81135496082001
Q,84.3927471726631
R,68.80090849516374
S,63.39512993584511
T,96.24520798779537
P,38.24549672435334
Q,51.498027040636046
R,24.53098237620066
S,56.53364149966096
T,62.62915446795283
P,96.04560292675082
Q,19.429477669635865
R,22.858960803324205
S,60.068344403592235
T,76.11960015678937
P,90.01885973777257
Q,31.12512043798607
R,22.02510095062378
S,74.10124216470469
T,84.27630164464759
P,24.57219040332048
Q,44.176724527644886
R,69.29720176470096
S,33.53013347368259
T,20.566969783141417
P,94.97867244984202
Q,82.11680385739446
R,70.3565567909255
S,46.072477444869456
T,40.99735629772444
P,63.29985331121188
Q,83.53441940787046
R,74.69135907173893
S,66.18126371909375
T,42.483941204621736
P,49.81563458871315
Q,49.41788830927607
R,53.73529725839361
S,31.102832815886806
T,23.45719886695948
P,67.85788574876986
Q,39.90133116674399
R,86.17256309564931
S,73.62808340058888
T,80.93427484583187
P,98.88170557168138
Q,86.33428085749291
R,33.63875702897565
S,70.3526363243931
T,51.9442374661671
P,58.33052599591521
Q,99.97565937715567
R,48.86865865339247
S,69.6011701273557
T,96.21465022272122
P,53.08364398631557
Q,98.95271661430367
R,71.11867883990608
S,27.07995065618299
T,43.36063083791329
P,15.017796386618386
Q,17.16149974504105
R,95.84480724968583
S,43.06137572249611
T,85.73215325046162
P,12.145055282738092
Q,28.71159684000212
R,55.36223244720354
S,35.60148418110241
T,69.49796664250866
P,74.19859466701398
Q,49.19239585144804
R,45.98746854900591
S,55.583038901328464
T,91.25592262672562
P,13.402659262668502
Q,63.07990819871879
R,28.714667475105294
S,52.094153163157614
T,20.610154459501715
P,57.14304283933744
Q,22.01542879696253
R,10.19950560875313
S,96.03611188520696
T,87.83315862093934
P,58.28373601888743
Q,22.069842659963896
R,35.45165745628471
S,87.45293179402779
T,72.07649531089974
P,66.56886164279877
Q,50.160240371168605
R,37.198142479969405
S,81.70585268962668
T,68.72215420376097
P,68.15202336783506
Q,85.22392054403547
R,50.021350717574165
S,40.36969845640013
T,66.23156862671314
P,30.46499286649834
Q,50.84916106435888
R,57.848520664161526
S,19.653148571525772
T,67.76163818451329
P,77.3528577598145
Q,20.04185467118353
R,42.15864882404701
S,65.9491512213555
T,73.6872340546148
P,51.483359267469176
Q,97.96903953245281
R,55.657553188754804
S,16.22459516816017
T,27.59158915229103
P,44.63862411282904
Q,14.19950642654678
R,92.67235123537183
S,26.1203326866713
T,49.43745955835157
P,99.90086965034612
Q,71.80689496396622
R,35.77511509871705
S,15.921706651351935
T,93.01624661466833
P,41.64023361642512
Q,70.26180146004658
R,44.249131777020224
S,35.84373393410962
T,59.42992567598845
P,88.70969461897609
Q,86.91604210140235
R,13.493724227376642
S,85.47201706834653
T,84.35852523143538
P,80.28280334647326
Q,67.43410978973458
R,28.064571444407967
S,20.956410168537378
T,13.070137891267773
P,92.18127797972339
Q,55.504606811808635
R,81.40152173145367
S,96.76329767507912
T,58.779807822896394
P,51.842904943798004
Q,12.35022068591532
R,73.19297291711557
S,76.28367425093016
T,94.84677740672007
P,45.629587229617755
Q,91.9900810732741
R,72.91159793527831
S,67.3523777729342
T,65.42142094407819
P,31.207065985977625
Q,93.05206501708211
R,49.32494234094263
S,32.1751264826615
T,75.37836304844896
P,28.267929968070487
Q,97.10489806245633
R,21.942710196123485
S,89.21094613741175
T,33.187706098525645
P,20.33220882229169
Q,47.923225778186286
R,29.639312513193953
S,50.70132597503336
T,14.893596534816513
P,22.203372964693816
Q,34.84062763394002
R,61.049492691392715
S,49.3715232905738
T,17.513709585285596
P,57.61259876901831
Q,84.30116227097318
R,67.36264906931464
S,12.028893710644667
T,13.848682450807505
P,27.041454973960533
Q,29.934431019303656
R,82.17263526124529
S,24.562710578366094
T,46.374643667000306
P,83.25969331738699
Q,17.43204792555779
R,17.14167583325353
S,95.38747056889058
T,84.61565239342012
P,82.5332926767442
Q,29.05070721146266
R,21.592860534011862
S,37.04728524108485
T,39.01173033585752
P,72.44724367133216
Q,72.71719906512487
R,90.3026096846659
S,37.81040578119159
T,22.971249460784794
P,34.79271168811391
Q,83.64858004807611
R,99.09904105494947
S,66.18394323045648
T,75.73315848511362
P,12.036447696524531
Q,32.6109891765815
R,25.852901230847415
S,16.470065909354666
T,11.398026968767924
P,33.07109146332998
Q,16.524832756533975
R,34.16464071084298
S,44.31339066991043
T,69.99256581374674
P,21.21378541933293
Q,95.16062716988662
R,95.37860700330815
S,91.70658730109345
T,25.118760607026733
P,63.34044938562342
Q,34.78401773791672
R,74.17359155830772
S,18.532748028906536
T,86.8091454449778
P,48.910159612792235
Q,56.19572729505395
R,66.40146610046469
S,60.34376347798031
T,80.32549727688566
P,97.62130170941887
Q,39.58883768915392
R,86.9864806653234
S,57.7965949982696
T,44.846009044879544
P,90.88009780949056
Q,34.04547671916558
R,61.74776497512576
S,91.43451121831706
T,50.57244114673992
P,74.33164191999477
Q,64.02750535498868
R,22.04956440928074
S,55.38945982699193
T,53.73603318004255
P,63.376540268389434
Q,99.74730021224458
R,80.03472132278924
S,38.56923336911545
T,72.63117323437714
P,85.53720982860068
Q,19.48341474623433
R,30.21765668657444
S,55.231549469006566
T,93.756761516048
P,65.89789776192966
Q,51.0447782459485
R,77.00122156213214
S,88.660713037783
T,54.53908755401
P,90.81049672973309
Q,63.336507858331615
R,84.18081693740977
S,89.72680377962264
T,77.53225226722138
P,88.71177657227531
Q,81.88551700402772
R,24.96164034584486
S,68.3232537720946
T,53.424558537500104
P,42.96196181313964
Q,30.74375547117452
R,20.777033048362505
S,75.32550858026578
T,19.113269022724186
P,51.57430506148509
Q,51.316607102292686
R,86.09449360339232
S,18.25508365933438
T,69.45824869677992
P,40.05300585119673
Q,77.84544021602137
R,35.283147330666765
S,14.988876987445277
T,28.23705532227694
P,90.75898375002583
Q,40.64186238762468
R,51.169135569303144
S,48.77177298410427
T,30.924595271916367
P,96.21121362358387
Q,37.86457595769841
R,71.87275657560029
S,72.40873082050584
T,30.913946706508032
P,73.816295527152
Q,10.599902091324477
R,59.34568515037942
S,56.70533132433926
T,82.70340393617265
P,20.85508133625928
Q,27.22754088537154
R,25.049742602006333
S,77.4826702779834
T,63.92220255281456
P,29.15323522257849
Q,18.700372178075888
R,67.75003940079168
S,74.45690006570305
T,31.159906976194236
P,30.38323349641617
Q,90.28872553808564
R,98.39108733704786
S,46.30435965395763
T,70.48431202364611
P,12.132754073948021
Q,61.23511425737077
R,48.5481754128357
S,53.36187158382232
T,98.97425621840618
P,89.8054608401806
Q,32.78297635378624
R,69.63732278506981
S,96.0078758516319
T,88.74711413442795
P,98.98376566733099
Q,97.81127004403108
R,38.11666421207009
S,73.02957838387772
T,71.24834933344468
P,76.97432059163317
Q,61.7870806589216
R,23.41875473655041
S,40.02061357769735
T,38.8382571985545
P,62.81898697200794
Q,42.12820429479116
R,73.08892598535952
S,27.084148972428004
T,97.92971590975372
P,53.37703692965154
Q,26.72928012490036
R,20.858180906795404
S,89.65016806333007
T,60.2170167006974
P,71.83248108099048
Q,63.870754408250555
R,99.34066141770204
S,77.1473340204124
T,82.49691524419286
P,92.39997106614437
Q,49.496957519243885
R,67.66087005966145
S,28.50119616014336
T,21.21701836261781
P,27.11542743978649
Q,87.17889132497022
R,18.725228023065124
S,13.483079855176339
T,21.200443659117504
P,14.26650091193553
Q,51.80351826221923
R,78.68333132458602
S,54.32970548698543
T,68.76015530845194
P,83.40114844859971
Q,64.25348800178656
R,83.00107636685597
S,77.7763854472303
T,53.66707768398845
P,16.391689583285945
Q,35.88023583175003
R,58.95008546503981
S,18.80528609771501
T,10.798244802037454
P,58.937461256750595
Q,54.11331927817906
R,64.33411297226472
S,50.474910429619726
T,72.54961794537223
P,95.45010909146369
Q,88.95872602429296
R,31.87899089725608
S,13.751976778195761
T,44.66155407172529
P,81.67848262750547
Q,45.265390236220554
R,15.831783375151577
S,93.76895880826011
T,90.38844200790953
P,62.329467617315444
Q,14.030164946930077
R,55.338752744650115
S,99.43170573789534
T,24.22633529858679
P,29.482286337637923
Q,79.32398775557239
R,74.67706818021979
S,57.817400969194495
T,25.699080592847665
P,72.80036629189686
Q,79.03964334149475
R,82.37823993391821
S,56.35674243310779
T,96.80541283606695
P,21.256997121612727
Q,84.59701237931003
R,13.761217346962965
S,30.42611233032688
T,66.53441352967235
P,31.128734310109703
Q,96.30010063073584
R,45.5994805277799
S,88.65424483792007
T,63.881318860923706
P,69.00572632021299
Q,99.15506774032308
R,59.78639513803995
S,79.93206959322593
T,86.35442874189178
P,79.0937892429995
Q,94.08325179992029
R,16.867134293593317
S,55.92092011554976
T,28.330777181816423
