label,value
P,57.09118695694185
Q,93.27265583538122
R,65.48346133921748
S,56.00309513565515
T,28.646808070863294
P,81.13215773930006
Q,47.254334330905586
R,75.97176147502294
S,28.721896548247855
T,63.80672604232438
P,52.20552153320654
Q,48.45905973294324
R,16.86995760929107
S,93.98965975017137
T,59.76807928084602
P,10.56649004884929
Q,13.537754419017807
R,67.79539949740692
S,79.11116865189176
T,95.8115390322789
P,96.0099350786733
Q,38.36085746231072
R,34.570819644557744
S,78.29394750572433
T,91.41279329592435
P,29.782876214214834
Q,11.597847870273641
R,57.51740275593133
S,89.61733553230648
T,56.51896288711657
P,19.475068760906183
Q,52.73871332912241
R,82.85105752724971
S,33.57575010100372
T,63.13236367617615
P,44.61185240004875
Q,65.37367737581536
R,93.78920688786545
S,58.064128111867106
T,57.00697874457452
P,44.657333462039496
Q,70.50038275791567
R,95.43042004298292
S,81.9776784021785
T,50.01801225722794
P,38.51782390030799
Q,42.8612749901558
R,75.0740468166512
S,70.05964002562638
T,76.66705565488589
P,11.610391168053164
Q,36.19718892785404
R,88.42851213825007
S,73.79469731022151
T,83.5695282844673
P,30.048670162812666
Q,96.09692939505219
R,32.70345925268012
S,31.118172653492262
T,56.28445537945137
P,67.30121247266685
Q,93.15713487513152
R,25.932388494374976
S,70.99260200484267
T,36.473367797071106
P,42.97084753027165
Q,68.77699705760791
R,77.4308174699735
S,17.315812124984173
T,22.66084787104269
P,61.126856178220784
Q,26.35039868158908
R,65.69124089113528
S,99.1554263470129
T,65.75752290971141
P,82.54965235585114
Q,94.09260328738699
R,46.31715654929217
S,27.303229514181925
T,12.532091540931726
P,40.95233536930543
Q,69.71529220830948
R,17.55037204212583
S,83.09312592778468
T,97.88430940017273
P,90.30969984829507
Q,75.31731642736645
R,13.749952810042846
S,96.93708912141963
T,49.28590401967365
P,70.65818084728215
Q,22.89805557355788
R,62.15823157518425
S,36.660865971938705
T,19.130250352099292
P,76.70298135325908
Q,73.4676742164988
R,95.66608115337513
S,81.66546758124568
T,18.753525342727738
P,48.76860028652139
Q,60.650136362923504
R,13.760287519315868
S,99.60697229411727
T,93.27731312118146
P,34.15685030794669
Q,46.01853137067805
R,44.201908885549855
S,25.722128404624762
T,37.4323367856693
P,99.39390283988261
Q,39.60005923326644
R,50.207356571003146
S,61.893839269473325
T,77.71006278747065
P,80.24303930326681
Q,30.77877223133369
R,39.07277731966885
S,38.99976707907628
T,95.95671053154696
P,89.25201675341681
Q,72.61728018099609
R,95.08764393662655
S,83.85176739160077
T,15.200701983275811
P,86.38543278041028
Q,86.89775423237282
R,29.480090095405266
S,95.76117382675002
T,67.45020198065886
P,83.95185846150943
Q,47.50359942208074
R,92.81783387345016
S,69.4873675265335
T,81.27743145776553
P,23.104004772273193
Q,45.429723496942636
R,80.87307719539068
S,62.46047110050672
T,18.881142660023283
P,29.144116502826474
Q,57.50980947665171
R,18.092212357229627
S,34.46964126422774
T,48.00361703814231
P,31.27588803032986
Q,14.432516318199163
R,10.49256374389583
S,42.23354544806712
T,81.42148731011383
P,99.00447457711961
Q,69.61891665994038
R,69.51642699863417
S,73.35624902982268
T,81.93324749412697
P,66.44707766062345
Q,87.87399204631352
R,69.6452171637655
S,78.2243459489446
T,99.67852877412086
P,57.485570562630556
Q,57.07265962529811
R,74.68204644484968
S,71.87487040772024
T,32.572313753768746
P,46.90834899953264
Q,96.62243302918185
R,99.57135418481084
S,82.36122443879682
T,17.762163255221882
P,22.73178609433999
Q,93.99311823547636
R,91.85256411437064
S,92.23916818258284
T,35.440309734593356
P,44.14431893556691
Q,37.159289863369494
R,52.628449024727296
S,21.61872928609117
T,10.1514112649803
P,80.56450402949004
Q,78.85042746957106
R,62.06834369078693
S,32.70021821035531
T,16.06750718096975
P,94.37352745412463
Q,29.018003811124377
R,81.2410806012422
S,55.48857334632326
T,94.62163629310099
P,77.59792029245881
Q,70.25746887665608
R,43.26291428300402
S,10.615206806007631
T,87.35403022905683
P,63.86465066027891
Q,67.69996327991973
R,45.2533136481012
S,68.91938742870926
T,66.6255462916065
P,41.195050128634215
Q,45.620503067675905
R,60.73079265676454
S,71.3505797296144
T,79.22612792177839
P,87.59913402957578
Q,14.638022986394466
R,61.254150279952285
S,23.10757939011329
T,52.79883859166221
P,90.40180606332471
Q,55.659778617901274
R,67.790497179231
S,35.223787123028856
T,69.22669142704594
P,70.51235402878216
Q,12.002039922984444
R,71.2722070492822
S,16.69275051635443
T,58.14995389824914
P,37.51942336198448
Q,21.90610177736099
R,62.790176062406395
S,38.52678290686334
T,92.38152994586278
P,52.84379809198466
Q,40.463836798019734
R,81.99776244428877
S,57.919892049592605
T,78.38793377510729
P,82.8392346113331
Q,42.801146774747465
R,71.3657960872138
S,51.50037946585047
T,36.483931849544724
P,16.02870337634275
Q,68.9162984197709
R,30.369696711501298
S,94.67682442082754
T,41.189645658687766
P,46.27737480295832
Q,31.819537281173876
R,42.25871906721391
S,95.69745613079105
T,90.19328463342204
P,87.65403353388824
Q,26.76717234085254
R,10.064529345192948
S,79.95382192312505
T,14.46609256661919
P,14.625873749292282
Q,52.136748095606926
R,81.31993089688895
S,11.212286174917779
T,87.36953405787722
P,26.685998521457122
Q,86.88886364815467
R,59.629564557117924
S,31.156279108107256
T,50.30208962027276
P,48.10798931899685
Q,92.0131518065602
R,67.03046385709938
S,66.70938256565884
T,62.60483571994296
P,29.315543144321758
Q,69.33651153602247
R,64.38763448489806
S,52.32970822309133
T,26.059777096243046
P,90.97682319132987
Q,51.861827245457874
R,86.19433798249267
S,72.389064380126
T,39.5049346177626
P,78.72288674476073
Q,54.74259884531329
R,32.165844624853804
S,28.970904104560354
T,92.799089544007
P,60.879966641409425
Q,61.42446306027862
R,96.90532584170603
S,78.86363784505272
T,63.837584292633856
P,60.07172198499151
Q,78.15118156033964
R,72.60921111687786
S,96.71136541290018
T,39.0593354863115
P,32.03391919940751
Q,73.54382325690692
R,78.56096562826362
S,82.81828434033235
T,95.2809405961942
P,65.98560837389152
Q,69.51281850863691
R,46.75161132644882
S,73.0031799549118
T,38.39520864319441
P,68.97246108951363
Q,66.66155212035082
R,43.03358766838608
S,93.23810214256281
T,38.05529532970498
P,60.84037431277557
Q,73.90489426539659
R,42.55713650951851
S,94.12715573949885
T,85.85672337185677
P,62.37661117931591
Q,21.63864115548188
R,91.46285343551925
S,54.4279893665826
T,50.16963846432533
P,27.591023206834848
Q,70.37348330345107
R,32.817634356593786
S,36.346615335041875
T,57.604569082786966
P,19.346602142058053
Q,79.47396236764303
R,25.548947901717078
S,49.00691352554494
T,89.11699850780242
P,75.2851751677257
Q,76.8182735655277
R,26.524039394704527
S,35.04024708541497
T,65.68698703439266
P,44.61992590069205
Q,63.84475556652456
R,17.3734029514836
S,92.17242539457764
T,78.96085218119556
P,12.000957840815765
Q,24.267208814270745
R,93.04914919753077
S,86.9437201097632
T,28.47919604598857
P,90.95853330601965
Q,25.468664775260336
R,55.32511131408615
S,27.278394983521423
T,37.42543980303384
P,63.48923575351222
Q,24.3508918679351
R,72.84999071844605
S,46.767515530041706
T,60.044078604292515
P,47.05745977337694
Q,42.783685768818074
R,98.07176697562672
S,40.110941654780866
T,20.38939968272729
P,89.47544000390111
Q,97.77670362285394
R,78.82437383637036
S,60.360643875076576
T,35.396382408413864
P,48.11067348486741
Q,11.319001277414342
R,38.33869112002129
S,50.91408992697585
T,86.59082422221904
P,23.026188160182677
Q,68.39782100121923
R,49.977738848879845
S,34.6716857607197
T,88.45768924202712
P,33.87184293506028
Q,12.710895908804602
R,65.09441923720185
S,16.029154550405543
T,70.15416574807936
P,78.56668957917141
Q,22.02147091698735
R,88.0605026377004
S,49.99008276020416
T,18.49486098525686
P,93.89344281694612
Q,41.73792087267234
R,70.1825815781464
S,56.22408360128769
T,67.98600508447086
P,28.41474889249181
Q,39.294305561195614
R,54.81560847337293
S,97.96163822964358
T,87.28576566716956
P,26.386397619373152
Q,73.47516668857573
R,99.99619937184727
S,15.95924803291082
T,85.19539595316641
P,33.8784709892084
Q,43.24294002787031
R,60.82231813291512
S,81.21435394779141
T,21.462149196740153
P,74.74415993642566
Q,22.06440541232055
R,28.235506503553896
S,76.02909371011665
T,16.347801184847018
P,29.000117759494866
Q,50.42593197687405
R,36.422692594590536
S,46.9414927129329
T,60.663247006860466
P,45.6752382451771
Q,29.60280914841689
R,31.56997653652403
S,11.57016395258754
T,36.812193511738855
P,75.6028998395048
Q,28.131480736030458
R,73.22245456264056
S,61.267564402769956
T,12.001540721288624
P,66.50081132913859
Q,80.4108571779961
R,79.90183352198184
S,18.875624759074714
T,30.162542503650315
P,50.07960086820753
Q,84.48660792384321
R,53.72909627056015
S,77.4889734085731
T,89.23592635688969
P,35.04533600121882
Q,88.42711569597671
R,71.47498129267717
S,64.23590616779657
T,28.222023518657764
P,52.51537603527727
Q,30.785394572981005
R,52.45930757266361
S,25.6580295885993
T,37.093209723179804
P,40.546918644580636
Q,21.776772496118173
R,38.604260858070674
S,64.62095607111222
T,89.16825900733309
P,50.79193311704138
Q,86.20243935217367
R,90.01789304798139
S,85.5808540171156
T,22.565306073901265
P,14.348081008900134
Q,88.18991582758176
R,60.73438419926631
S,73.2840221675382
T,65.14625516505004
P,41.00257559076348
Q,23.139013017724054
R,74.51639267305528
S,99.72468657909413
T,79.24603037653364
P,33.14157702169159
Q,58.55435938015837
R,52.83842040760976
S,91.83527457270228
T,17.636990672203275
P,13.961803331307335
Q,62.55212708418627
R,77.62821521286226
S,80.78850916389192
T,23.694422538459115
P,25.448142773716462
Q,42.69137293564275
R,95.13432325133971
S,52.424023913447066
T,86.85998549213464
P,32.78138606205296
Q,93.85177235382754
R,29.413663582277955
S,57.59214146632379
T,41.96891776450188
P,56.25265093628595
Q,89.73890083648942
R,72.67574976775613
S,66.82692548817387
T,12.823410166025104
P,74.44254070364985
Q,32.09301647789569
R,10.288562917841897
S,83.71235534520456
T,21.402468319060358
P,76.04808705208904
Q,21.816608601578643
R,11.444472877399155
S,40.00327139810876
T,50.861287973860414
P,61.73289743160605
Q,81.04196185537774
R,18.454746737947666
S,31.044906318088803
T,85.8275108229196
