label,value
P,13.581813185755252
Q,51.85601860902227
R,30.114992518613164
S,35.51074440147245
T,43.1962609903982
P,44.2427849980938
Q,35.73642804105363
R,89.6647851684025
S,15.357205969730964
T,29.528452480199324
P,14.549721637743957
Q,19.114097783282368
R,93.4204326730864
S,12.56155943760936
T,70.11961022037744
P,72.74636511038624
Q,79.47406751221186
R,24.359068835462075
S,27.267417893228263
T,43.66627633143329
P,96.50159977305759
Q,57.60175261769112
R,20.77526289973383
S,62.4149115922458
T,50.3889958119321
P,88.71143027189733
Q,16.120850889365833
R,69.88679622579606
S,72.55223921968731
T,36.85153823052042
P,13.638351239979464
Q,14.127180604105229
R,17.755951320869425
S,18.472198889768972
T,37.21204806296171
P,16.53490284019939
Q,36.825908582589605
R,84.69038579326967
S,21.441083587619467
T,12.544389593523842
P,59.87822293737551
Q,98.031842444325
R,91.27438839882706
S,87.161993912766
T,79.94986766327315
P,31.515933748847146
Q,26.367953912308224
R,93.7788711025326
S,63.20641451755929
T,28.48596947336895
P,58.06943666125375
Q,73.5792728932873
R,43.71995374225483
S,86.74507165646656
T,21.75230632960918
P,40.585440055802636
Q,64.82500648538779
R,93.56196558161797
S,75.75869762470333
T,42.80570634089231
P,60.65393558777534
Q,76.81308034803139
R,28.19094735656406
S,71.91176514150429
T,70.50822412504084
P,49.37568023858994
Q,37.88917259452673
R,31.105712363208774
S,14.237921691932806
T,69.23515534413512
P,62.012735542243206
Q,57.545596705354264
R,15.292258537909278
S,52.787400614460026
T,79.94566194724564
P,30.436306041641046
Q,56.57666078786253
R,14.899999038904802
S,66.3259324176427
T,12.306927521574703
P,14.854750104134242
Q,58.14253835856923
R,34.11130870602227
S,90.56819719370768
T,84.2608636199058
P,84.49233459456998
Q,75.22686293671326
R,37.406145366880786
S,88.2404158057476
T,59.35675628125043
P,15.416476577020727
Q,60.582179108897414
R,33.53760070617002
S,73.01374742476398
T,85.4943480185373
P,54.50769169257027
Q,87.00047334364848
R,69.82242425952985
S,70.34571826586347
T,57.780681814462
