label,value
P,27.93814716550554
Q,99.69534121811165
R,75.72150330665754
S,60.872986413986354
T,39.831242249935045
P,75.35104069220866
Q,60.89737026586466
R,49.6988729727193
S,95.04456552033012
T,54.182864979645736
P,26.743941467714254
Q,68.73792993399658
R,22.70643529641402
S,53.28240488210508
T,38.52180632480583
P,82.95654954755412
Q,55.2294341092642
R,66.90699739852143
S,28.923679823006907
T,80.85675373637892
P,84.70306744982862
Q,96.64140355175924
R,57.74547077201185
S,15.598586638189209
T,92.05273564399391
P,33.944304821418
Q,25.54350660823323
R,54.807932335018236
S,65.88930576412656
T,85.00879163252651
P,23.60932855100504
Q,52.88122083050771
R,12.51414977908195
S,47.78389439872875
T,78.10005524894682
P,43.76235834045085
Q,45.52872283369178
R,31.671244498631694
S,63.99535024238634
T,74.71125764950543
P,29.408107349637827
Q,25.05584877394881
R,75.49772522035644
S,30.37370338990024
T,29.30974551412771
P,11.242241847290558
Q,60.32656121703679
R,54.06568354994658
S,59.99551636936511
T,77.2201069794039
P,83.03918929990515
Q,79.20607664259701
R,61.6751076915895
S,26.175628100696564
T,45.75824773091991
P,94.27643155165823
Q,54.35849747644737
R,48.841671481885854
S,85.23901484628892
T,53.02633905357499
P,81.63463091997355
Q,82.15662624093453
R,67.64637122400973
S,42.57593882858311
T,25.759644395148946
P,80.62209648278493
Q,29.012054533704504
R,77.5788667828174
S,90.84371791654445
T,94.70959986790889
P,31.49740190120388
Q,70.69323977865344
R,84.7446319772025
S,22.78655868251402
T,12.80104172982675
P,58.798715285729536
Q,40.460595866767946
R,26.97835543315963
S,26.81738420644367
T,84.5486698820879
P,58.53603279872921
Q,17.88509067676938
R,44.23097966859056
S,72.28204787450402
T,80.71341034803184
P,16.424222315182472
Q,64.26044618698256
R,69.45906636701552
S,38.656138232137565
T,36.31061203750445
P,86.59546100604487
Q,64.298984448075
R,38.20050097790995
S,33.10328594753446
T,74.64764368505435
P,13.437534704807875
Q,32.79848496838353
R,65.15680907348414
S,90.27383709273619
T,55.125209452227026
P,67.21399791734902
Q,74.40116075341459
R,99.46228213344823
S,26.840414969655907
T,86.39035534588811
P,30.58027153822101
Q,27.14019012735231
R,11.527224768444988
S,81.4092805971346
T,28.76301941431793
P,86.96158902071758
Q,27.24883068359908
R,28.18821311534779
S,88.08020549661823
T,54.56135465715169
P,77.08293501728781
Q,91.89776140386277
R,45.54538092143454
S,93.76451772952534
T,12.394048470421573
P,40.25098447220208
Q,39.45739646952647
R,30.726208110775023
S,54.56672487582537
T,50.04795571913
P,79.51554667419941
Q,65.31164004913694
R,40.42867056759626
S,49.45435304240576
T,13.609164906954625
P,27.26967981482187
Q,96.66798070162343
R,46.60976971651968
S,94.68475409418865
T,61.80543694534927
P,29.96117700796313
Q,79.28671282485801
R,91.45223958802238
S,30.795247605872266
T,23.39964731230156
P,42.50445873871052
Q,48.883036643326406
R,57.533402970594594
S,70.1937918784414
T,94.65552395974437
P,60.852816123563166
Q,57.44742290357818
R,99.24320114928584
S,26.735328627961795
T,40.93061632000785
P,93.33328474036408
Q,18.96390715163166
R,14.47784816866941
S,18.186216936578802
T,18.885985667693227
P,57.778811750307845
Q,27.373284356782786
R,18.515131184695164
S,81.82031411751163
T,74.93439414875952
P,90.48588329284118
Q,58.91333037292545
R,88.5915023924653
S,58.55233998668802
T,20.80607890830708
P,34.26709613225881
Q,39.44024108889698
R,31.912691542706824
S,78.29129230257796
T,20.740728412784975
P,23.403109298338734
Q,29.748800752258706
R,65.10557764777634
S,31.710752553701305
T,59.470454847176114
P,70.98136574737792
Q,59.93480474622404
R,25.16000106876551
S,80.11969835115109
T,37.93499598686421
P,28.387640892836494
Q,25.377485496844734
R,19.139437399717814
S,45.04508876651543
T,98.64219247240979
P,46.17870653811492
Q,50.35923425553462
R,90.51100671016611
S,91.19271054713539
T,92.04410649622388
P,33.590203374253804
Q,74.6762075826954
R,55.896733685100784
S,76.44205727368399
T,32.46676381679157
P,25.114275644216935
Q,83.86609139301265
R,77.57036345488662
S,71.78565969728189
T,54.67138731768354
P,76.06531540352786
Q,94.46199183923514
R,68.76414937131021
S,67.39923835617435
T,35.06094022285593
P,66.2643125092763
Q,97.02468685458888
R,25.76163535173396
S,37.348799049685304
T,47.94013485765027
P,78.7966557347843
Q,53.61795481878433
R,81.04044046054736
S,43.39763313546603
T,33.577416285066604
P,91.18121474475939
Q,77.52526243030609
R,41.594026560646
S,87.01532871224079
T,60.78900259058895
P,79.34399618597648
Q,18.794986831669306
R,65.2685882948716
S,62.05497352780485
T,48.36722238059102
P,71.49864518989176
Q,39.97042780765081
R,76.27774732145387
S,40.45553991631169
T,55.64777738652716
P,42.58994453688924
Q,60.91351869936374
R,42.887499353017105
S,18.02475605675552
T,49.738393166638176
P,23.03014325505453
Q,25.167787703765235
R,10.037827421332892
S,25.121819212399387
T,20.45832476239096
P,14.126497609490485
Q,66.99971211689906
R,60.009409451769834
S,52.9708911635749
T,97.60404043589092
P,25.23534844055127
Q,38.248023871263854
R,79.28003445704637
S,72.60493763651546
T,27.039933917957725
P,89.55274219546304
Q,80.76271370556367
R,28.028912596329445
S,79.56684199820205
T,13.803160709685383
P,51.405769182331944
Q,11.668994054472872
R,55.02146539956355
S,50.10219047008209
T,23.66629887344869
P,44.48966153352643
Q,76.13455800565721
R,47.504084771785976
S,22.052040942348448
T,73.64414924933783
P,50.2950136156972
Q,33.93464163375433
R,87.86929070525827
S,82.37041314290035
T,44.26443353493478
P,28.377149645416775
Q,85.39593989658985
R,43.70262057774029
S,13.473223313098893
T,92.88258562776751
P,96.46038752860771
Q,23.521372095472774
