label,value
P,19.592931210925848
Q,44.067010299416935
R,63.06914073567112
S,94.80001595589938
T,52.280924933741375
P,20.05465603529145
Q,19.5740261662131
R,99.90195184171621
S,55.82035251481065
T,98.83154510631691
P,39.8601038402029
Q,15.730672065671213
R,29.49205988908572
S,98.04609065462436
T,52.38093664270162
P,25.804957277016264
Q,23.73234579169575
R,70.49021768482979
S,42.32286694004975
T,50.61726402645748
P,15.07661303749328
Q,77.97554020000693
R,75.40809979862813
S,37.04258962832133
T,87.32581664412207
P,42.496475422443055
Q,82.9416415994402
R,52.633124983253865
S,90.99573960461865
T,55.64103788826339
P,59.17323018714907
Q,99.85554584017444
R,15.785242912660635
S,26.821177933679436
T,28.576594907414073
P,95.3082487233775
Q,37.927626549213976
R,46.38997782968612
S,47.26745432523279
T,38.880666901298774
P,25.65790439127942
Q,46.60725947741483
R,24.22978732487283
S,16.913619707296522
T,59.70898793024581
P,58.83717509458285
Q,18.19509823950609
R,32.49461584123306
S,51.375131537221385
T,25.90815447822581
P,87.95618481881928
Q,31.170986386794464
R,84.70884337657122
S,56.26597945723401
T,60.86865939720145
P,68.19432737678844
Q,17.8386882123084
R,96.32556227727838
S,98.69181866032284
T,72.77887253953169
P,32.01213127944679
Q,14.562652786092311
R,23.54471332704434
S,99.56027185946465
T,70.59565953894995
P,34.764158117737296
Q,82.30355892705363
R,97.05034082343181
S,19.69936132447969
T,73.51299560546607
P,61.91443413538281
Q,38.539252776824775
R,96.40044913840052
S,54.580956282021255
T,30.305140215415186
P,13.84901057975129
Q,86.90050094462991
R,84.34844855986574
S,35.88197308103474
T,42.75382210422232
P,85.70166779995483
Q,26.99673290304244
R,61.748453654805544
S,34.011592342903505
T,83.37755943719492
P,48.16873442132483
Q,15.185960215848759
R,71.17164459529263
S,46.738034073558
T,34.79227739902767
P,61.929525972625456
Q,81.73794375522476
R,24.234874473559888
S,13.7391034392879
T,51.432821297108845
P,37.94256499762424
Q,28.05260538537338
R,86.12715312442133
S,55.62459773254416
T,18.198480313321724
P,83.23543835617342
Q,41.13641531383485
R,65.45592964752325
S,96.68958542147276
T,23.58617507889076
P,68.29440080551772
Q,27.11341747251197
R,34.88274226934061
S,58.83398972841402
T,49.52453368029115
P,44.24522280194206
Q,94.61635604302819
R,81.85043331550092
S,16.672258575201905
T,89.98324012174223
P,62.292743767693565
Q,95.03841161978609
R,50.671235236001095
S,99.10087331176406
T,50.349399385977236
P,15.446111440190752
Q,15.786131733621387
R,71.89648847299628
S,70.51849502826364
T,44.79189933168447
P,15.53132982901899
Q,40.27848044197458
R,10.8835018255659
S,72.03335465448934
T,29.45838242485367
P,94.93621722118063
Q,98.94844765665535
R,46.44918294118242
S,98.51500818406775
T,93.99089860915858
P,25.88039551190857
Q,80.37465107606559
R,49.80062513365282
S,63.73204124040525
T,29.175887407032448
P,96.63134496399255
Q,12.745107159383185
R,43.614353562611065
S,32.57727430070829
T,17.525033546734118
P,11.462497142605667
Q,12.211764054922536
R,16.26045109854795
S,90.34019819881247
T,70.50679355233764
P,72.91352628296491
Q,96.11365716374685
R,32.234957717546514
S,38.28184353242579
T,46.83612138084322
P,27.507963540021464
Q,35.63213133299912
R,84.4828210310339
S,41.192486928784334
T,15.58020560230162
P,48.57775522238395
Q,65.82453559306438
R,74.80484652534716
S,98.33661992656225
T,38.971030642160294
P,44.76628118495455
Q,64.88475721242499
R,18.883918749856623
S,68.36029737176011
T,94.82422354337234
P,63.3545291937659
Q,68.15224892405726
R,42.03060926761315
S,15.680133118976812
T,29.858218058600844
P,43.753332074179184
Q,16.579891542078336
R,99.9719768561646
S,94.87995419138113
T,99.86918159107476
P,86.76172681975451
Q,16.97039040856907
R,83.04401377389927
S,53.17886809068881
T,87.24329749147628
P,32.11240887106884
Q,20.10615255076184
R,80.84712843587594
S,82.54591331518536
T,79.68037899085478
P,72.68557232981652
Q,52.90977710823344
R,15.835673846397967
S,35.71127414565064
T,11.140527381628843
P,20.109072570293424
Q,41.5273799525393
R,75.20737449650161
S,47.63280018326801
T,78.49600594329573
P,60.404556212079626
Q,64.82341595209489
R,30.910272772638972
S,13.317101876985166
T,44.45392645462981
P,19.183707138152432
Q,96.87508585776457
R,41.12581543026008
S,70.22733995171961
T,18.241772287808367
P,92.32003784504613
Q,65.18749376753894
R,98.50080990022444
S,74.65306008152022
T,41.401108520577296
P,53.89079638381186
Q,65.82020551154315
R,64.79550244277252
S,27.708558505226947
T,47.24905186571616
P,90.00749813340909
Q,14.679177791697253
R,76.52610512478918
S,75.43289761042581
T,25.278317018773652
P,31.895280686909548
Q,58.14287588445138
R,68.66479903768922
S,73.40189496850292
T,60.59090489148483
P,39.13698212653494
Q,86.79171850452346
R,55.48133274200205
S,28.418262296283288
T,87.097730258293
P,48.21555630266626
Q,70.45607461503252
R,32.853606714099016
S,91.05755537470155
T,40.76489318653173
P,99.47402108784898
Q,87.94813832203522
R,12.832990973580733
S,59.568262231410756
T,89.12907731921672
P,77.01075636987835
Q,94.99475704702463
R,95.15086968724124
S,75.12440332380828
T,36.03159094151091
P,19.947081788336572
Q,81.42984459707971
R,31.670535201764494
S,92.47415102092226
T,32.901289346540025
P,40.59459802222193
Q,86.96110012731877
R,65.73239850574755
S,61.892787528218555
T,73.14365265153313
P,69.78027307176616
Q,71.53817015877706
R,61.46010243256231
S,26.66977638612348
T,38.65732633614912
P,16.835488650814703
Q,67.0414141298859
R,33.643402714162015
S,61.399360181674
T,20.5739700292589
P,30.9260324733962
Q,97.89503145685528
R,23.006620776126496
S,42.65946423554042
T,90.43231711557947
P,72.16309739280183
Q,49.519622798791374
R,56.64988397122568
S,17.218791898766867
T,27.375383197626427
P,43.56299497996593
Q,53.2285683527908
R,41.29458570792875
S,22.605735385834212
T,91.76620829024716
P,14.903442055333265
Q,29.758434768098656
R,10.887733010420028
S,34.37554813414152
T,96.02317725925089
P,92.16972832749661
Q,92.71242820652495
R,44.05748287524441
S,69.28721603648242
T,54.48467244050147
P,13.205790567449148
Q,89.18966339725242
R,89.17185607281031
S,24.944228427711394
T,99.98958577724552
P,70.23190988945096
Q,35.87693508252563
R,62.46934451020498
S,80.46636103753147
T,79.21979435590198
P,87.272077575599
Q,40.936062720218416
R,13.539391943713538
S,96.6027815187693
T,11.495543559007565
P,54.8616818695143
Q,68.33523963054887
R,70.96417919815887
S,44.62057993856226
T,71.79929822232084
P,80.04077672611376
Q,19.838034332222467
R,93.1417108861718
S,39.975700315556125
T,40.88415524730041
P,19.684338602515577
Q,86.51672154975671
R,54.81267854864159
S,94.79036973408067
T,14.983244447867879
P,85.89422259753803
Q,86.47138098763187
R,68.2091150177242
S,19.394755285260405
T,52.35639672447305
P,50.586395458694874
Q,42.47376893388826
R,92.7382496269589
S,79.9204125912523
T,11.04549838833798
P,23.04389496694681
Q,65.91963679459467
R,85.98599634689751
S,92.2034422955877
T,59.236197434736965
P,35.341011955986744
Q,64.45055001732258
R,80.72635877297472
S,43.0901196284712
T,77.05717963631764
P,38.602947765721034
Q,83.80897575286218
R,84.25299538799005
S,45.207519774899644
T,46.35642436179778
P,30.586694495377067
Q,19.201985574987688
R,12.850239445765611
S,70.11256337200467
T,97.93504029175497
P,99.6570847654256
Q,23.054669931717758
R,19.115139302951874
S,59.15437262843906
T,14.984291145714984
P,22.155175161718574
Q,59.20212696146447
R,46.60668269716247
S,13.001112133638161
T,32.48441218593564
P,50.638580091673695
Q,34.687590448709116
R,73.71490812018172
S,49.04541402263549
T,16.451558629102202
P,59.67261424541068
Q,26.105055712707138
R,25.154085240070827
S,28.081581903842167
T,81.29537097546053
P,31.745595564605843
Q,13.62577617378777
R,44.960300342148074
S,43.914962618101264
T,82.28239132187761
P,81.74209044815936
Q,72.67771430949787
R,32.33874140944387
S,69.78622054060928
T,17.35340198912216
P,35.346615199632254
Q,68.67514843003832
R,10.621931789133253
S,86.87671628068146
T,43.333680261443405
P,97.86311951951674
Q,39.41616343669906
R,66.50474624834973
S,49.010422817812525
T,32.71415626969042
P,10.202316067423997
Q,70.98924173692227
R,69.27429995856356
S,33.773844671859806
T,94.6590321539264
P,28.373341435798707
Q,32.94666311306288
R,41.92163928991031
S,62.34411662690723
T,33.02202905046597
P,22.031846468088013
Q,34.50159656070746
R,84.09265209577352
S,89.961055819269
T,20.370865732242343
P,11.996217580982558
Q,96.13494844789746
R,98.57754179329872
S,70.14617281226555
T,99.85304382240119
P,36.621071932012185
Q,92.87442835328723
R,16.883266058495884
S,19.01615002709401
T,22.899725091301523
P,13.638040417281564
Q,48.84696532934657
R,99.30724384048935
S,95.10009913609203
T,40.69349897445868
P,73.63265348607769
Q,99.09723808626082
R,41.26020285842906
S,90.27704963372432
T,36.316158521266125
P,95.5029468837626
Q,75.92607394123229
R,51.332326767496575
S,41.1846187532702
T,57.634774118190506
P,94.76350389820904
Q,21.378804740394912
R,51.42012732226306
S,39.0781536404553
T,67.46435295244986
P,77.00980331006521
Q,34.085459197106864
R,13.091791899661391
S,86.26190723076475
T,65.59608533013794
P,97.77116035410842
Q,40.68315389953462
R,47.74355005044479
S,84.35229201575376
T,23.125260484860124
P,28.00725244442165
Q,72.95103747979617
R,48.861018440928966
S,71.50402125546395
T,74.06982764247837
P,70.65384640505066
Q,32.29838840583461
R,15.245814475697275
S,35.1842234448812
T,45.46233138014509
P,99.8281006801778
Q,18.428399722306413
R,26.340125127771756
S,50.48851742638821
T,72.24812852563144
P,23.16861665705802
Q,67.4606866638011
R,77.80179760153993
S,75.6436308106677
T,60.26277580247666
P,54.870282761538114
Q,46.987543735474276
R,40.29315773759764
S,54.380290590461776
T,52.45523864091181
P,81.6398906663592
Q,65.37620195587553
R,33.957738517435516
S,61.63024914236877
T,74.29835328999972
P,96.19962444926914
Q,22.21132157782386
R,49.099062152274875
S,27.812738874223648
T,28.168506621358272
P,84.49090149171442
Q,81.95718648490264
R,82.51694315553553
S,95.99256405086211
T,28.89309499870842
P,57.587034578299374
Q,95.33166260451883
R,98.68261500176806
S,25.182888429901627
T,62.42728713947367
P,35.52605117917101
Q,82.12669034189977
R,95.10865613261339
S,75.15179187939668
T,41.688891044496486
